iter,opt,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
262,1.998569499733222e6,365.18285366590135,1.9981874987985159e6,747.1837883719127,0.651893521,362.75578982545994,1.9982478111177096e6,684.444405337912,0.640295757,9.972136467695236e-7,1.998569483684848e6,0.016049371130065992,0.621438499,366.77313290559687,1.9981817206791355e6,754.5521869920194,0.552475233,1.5653204172849655e-6,1.998569383819108e6,0.11591567937284708,0.500929541
263,1.998569499733222e6,364.0550098300446,1.9982152664007638e6,718.2883422882587,0.653546927,361.5261951375287,1.9982296972876885e6,701.3286406708648,0.642017721,9.976793080568314e-7,1.9985694955732217e6,0.004160997836152092,0.623267586,365.40588861261494,1.998175080516331e6,759.8251055036671,0.554411756,1.5350524336099625e-6,1.9985693849387546e6,0.11479600239545107,0.502687783
264,1.998569499733222e6,362.9511975564528,1.9982439602358313e6,688.4906949470169,0.655184741,360.11891116318293,1.9981857937953875e6,743.8248489977268,0.646374377,9.98144969344139e-7,1.9985694937901483e6,0.005944071715930477,0.624990333,364.2560129959602,1.9981280776461326e6,805.6781000853516,0.556346753,1.4940742403268814e-6,1.998569369873487e6,0.1298612290993333,0.504941947
265,1.998569499733222e6,361.7070797823835,1.9981933552230704e6,737.8515899339109,0.659752541,359.037624129327,1.9982530413952342e6,675.4959621171292,0.648330251,9.976793080568314e-7,1.9985694944921597e6,0.005242059822194278,0.629293531,362.6215210573282,1.998144215142943e6,787.9061113363132,0.558313515,1.4638062566518784e-6,1.9985693804277978e6,0.11930688796564937,0.506584397
266,1.998569499733222e6,360.27073013293557,1.9982057316190966e6,724.0388442583499,0.661393549,357.66719684028067,1.9982145117775581e6,712.6551525041286,0.650047072,9.98144969344139e-7,1.998569488383049e6,0.011351171095157042,0.6311439,361.0704354911577,1.9981588291427544e6,771.7410259586759,0.560257502,1.4293473213911057e-6,1.9985693773889043e6,0.12234574696049094,0.508294275
267,1.998569499733222e6,358.87965173157863,1.9981518712155574e6,776.5081693960819,0.663090829,356.30337602389045,1.9982090801773656e6,716.7229318803584,0.651699087,9.990762919187546e-7,1.9985694924882662e6,0.007245954853715375,0.632951612,359.63564502377994,1.9981839062749464e6,745.2291032993235,0.562274464,1.3818498700857162e-6,1.998569391757674e6,0.1079769297502935,0.510148493
268,1.998569499733222e6,357.675067020813,1.9981737889821308e6,753.3858181118849,0.664761694,355.19760229601525,1.9981695894083083e6,755.107927209785,0.653423329,9.972136467695236e-7,1.998569482747882e6,0.016986337344860658,0.634535245,358.32645072299056,1.9981639475225862e6,763.878661358729,0.564225225,1.3594981282949448e-6,1.998569410933196e6,0.08880138536915183,0.512021928
269,1.998569499733222e6,356.5163633727934,1.9982214635374951e6,704.5525590997422,0.666396333,354.08838874311186,1.9981875614910638e6,736.0266309013823,0.657817356,9.986106306314468e-7,1.998569486881753e6,0.012852467480115592,0.63633298,357.0919439170975,1.9982012934577558e6,725.2982193832286,0.566430149,1.3380777090787888e-6,1.9985694087928543e6,0.09094170574098825,0.513665585
270,1.998569499733222e6,354.90445119538344,1.9981354286056058e6,788.9755788115144,0.670728894,353.16703091957606,1.9982992617247368e6,623.4050394047226,0.65942221,9.972136467695236e-7,1.9985694945730148e6,0.005161204288015142,0.640726532,355.6770876671653,1.9982316709117773e6,693.5059091118164,0.568408593,1.3175886124372482e-6,1.9985694072643598e6,0.09247017977759242,0.515752026
271,1.998569499733222e6,353.4704038614873,1.998165578648774e6,757.391488309484,0.672713326,352.3075818947982,1.998277672495405e6,644.1348197117914,0.661125797,9.990762919187546e-7,1.9985694867733466e6,0.012960874533746392,0.642304693,354.65537044848315,1.9982318833805919e6,692.2717230785638,0.570277997,1.2924429029226303e-6,1.998569410231242e6,0.0895032724365592,0.518061864
272,1.998569499733222e6,352.11212791712023,1.9981474153749726e6,774.1964861665037,0.674750845,351.21076509938575,1.9982366906537176e6,684.0198446038412,0.662888852,9.967479854822159e-7,1.9985694859460548e6,0.013788163982098922,0.643882442,353.6042386034969,1.9981692719624597e6,753.8320093657821,0.572352963,1.2728851288557053e-6,1.9985693994378727e6,0.1002966221421957,0.524006814
273,1.998569499733222e6,351.3551391789224,1.9983015783972705e6,619.2764751304348,0.676561546,350.17714853561483,1.9982636768477834e6,656.000033974211,0.667319373,9.976793080568314e-7,1.9985694875119287e6,0.012222290883073583,0.645780497,352.1676774204243,1.9982112391641326e6,710.4282465097494,0.574291352,1.2505333870649338e-6,1.9985694072908098e6,0.09244366269558668,0.525694906
274,1.998569499733222e6,350.42227379162796,1.9982969437072116e6,622.9782998018782,0.681443047,348.8432750792708,1.998191368745122e6,726.9742631792324,0.669136608,9.967479854822159e-7,1.9985694902985126e6,0.00943570613162592,0.650104545,351.20971268438734,1.9982499654524503e6,670.7439934560098,0.576480223,1.2281816452741623e-6,1.9985693991964161e6,0.10053803399205208,0.527901119
275,1.998569499733222e6,349.5074798401911,1.9982401932933843e6,678.8139196778066,0.683079623,347.42723238817416,1.9981190464409327e6,797.8805246775446,0.670878514,9.98144969344139e-7,1.998569495235696e6,0.004498524009250104,0.651946762,350.0803353667725,1.9982563107377915e6,663.2693307972513,0.581232539,1.2081582099199295e-6,1.9985694204009818e6,0.07933344831690192,0.529689816
276,1.998569499733222e6,348.1004824831616,1.9982043007767233e6,713.2994389817468,0.684844935,345.7708345402498,1.998141253093195e6,774.0174745671975,0.672562293,9.986106306314468e-7,1.9985694802799379e6,0.019454282737569883,0.653656987,348.9803585766349,1.9981334098565169e6,785.070235281717,0.583154803,1.1955853551626205e-6,1.9985694197048796e6,0.08002953790128231,0.531803496
277,1.998569499733222e6,347.1316049725283,1.9982304184161634e6,686.2129220311181,0.686462197,344.2609146873001,1.9981365485113407e6,777.2121365685016,0.674305766,9.976793080568314e-7,1.9985694815866873e6,0.0181475322751794,0.655400738,347.60870088194497,1.9982072202201844e6,709.8882139194757,0.585105781,1.1862721294164658e-6,1.998569437796853e6,0.06193755520507693,0.53381288
278,1.998569499733222e6,346.2357909984421,1.9982761503041764e6,639.5852200440422,0.688336003,342.71931612701155,1.9980920133313793e6,820.2057179698022,0.678893209,9.986106306314468e-7,1.9985694839898667e6,0.01574435390648432,0.657056906,346.56999830552377,1.9981765888671386e6,739.4808643888682,0.586958163,1.17509625852108e-6,1.9985694389367858e6,0.06079761125147343,0.535788385
279,1.998569499733222e6,345.26061399676837,1.9982586483707447e6,656.1119764741743,0.692883479,341.7459656333085,1.9982350425395938e6,676.2031592613785,0.680911498,9.962823241949081e-7,1.9985694861757415e6,0.013558476726757362,0.6613687,345.2484812333714,1.998220001374152e6,694.7468403032981,0.588900759,1.1485535651445389e-6,1.9985693947141925e6,0.10502017801627517,0.537980359
280,1.998569499733222e6,344.32055235118605,1.998277379764604e6,636.4405209692195,0.6945212,340.7991908027325,1.998311325737203e6,598.9731868216768,0.682735534,9.967479854822159e-7,1.9985694967882033e6,0.002946015418274328,0.663352957,344.01098491740413,1.9981627042636378e6,750.8064545015804,0.590818527,1.1387746781110764e-6,1.9985694352212087e6,0.06451315199956298,0.53980207
281,1.998569499733222e6,343.4559685566928,1.9982941795083464e6,618.7761934322189,0.696169165,339.84766306285746,1.9982650853014623e6,644.2620948225085,0.684388147,9.986106306314468e-7,1.9985694940768643e6,0.005657356174197048,0.664937281,342.68238668632694,1.9982138927278281e6,698.289392080158,0.592692613,1.1238735169172287e-6,1.9985694225954544e6,0.07713889144361019,0.541943896
282,1.998569499733222e6,342.0791240388062,1.9981917418026866e6,719.8370545741345,0.697944133,339.00235487311147,1.9982803812275592e6,628.120860535797,0.686196467,9.976793080568314e-7,1.9985694906810622e6,0.009053157438756898,0.666632603,341.71173307090066,1.9983078538576523e6,603.3576086405665,0.594739381,1.1117663234472275e-6,1.9985694290708788e6,0.07066345494240522,0.543816394
283,1.998569499733222e6,340.51717426558025,1.9980774139292287e6,832.6029782589176,0.699611288,338.1395350859966,1.9982900998360629e6,617.539432245103,0.690857404,9.98144969344139e-7,1.9985694876285975e6,0.012105622561648488,0.668394905,340.9453920715023,1.9982620650036056e6,648.3801216878928,0.596745414,1.1005904525518417e-6,1.9985694276232766e6,0.07211104594171047,0.546042721
284,1.998569499733222e6,338.79275027499534,1.9980693280688953e6,838.9644146015926,0.70398864,337.14253784227185,1.9982834094288067e6,623.2328422573919,0.692696075,9.98144969344139e-7,1.9985694873711832e6,0.012363036890747026,0.672636441,340.0621886646841,1.99822739882485e6,682.1630970365368,0.598990877,1.0889489203691483e-6,1.9985694335768824e6,0.06615742854773998,0.548209333
285,1.998569499733222e6,338.0190500288736,1.998290659312675e6,616.8594705758442,0.705837782,336.0766628657002,1.9981950509508636e6,710.5254452240479,0.694469426,9.972136467695236e-7,1.9985694950303053e6,0.00470391393173486,0.674244861,339.07274603215046,1.998296047812597e6,612.5246666572057,0.600970516,1.0847579687833786e-6,1.9985694463153253e6,0.05341898137703538,0.550403772
286,1.998569499733222e6,337.1459009174723,1.9982983926806904e6,608.2529534490604,0.707485263,335.1362398483325,1.998330381065078e6,574.2549079922319,0.696282744,9.972136467695236e-7,1.9985694947174045e6,0.0050168145971838385,0.676058994,338.2815366683062,1.998331232034978e6,576.5492349122651,0.60294598,1.0763760656118393e-6,1.9985694484884832e6,0.05124581512063742,0.552148559
287,1.998569499733222e6,335.9397092766594,1.998252114847705e6,653.3245947935211,0.709226901,334.21897227852605,1.9982469235644455e6,656.7951410549576,0.700845937,9.967479854822159e-7,1.9985694811944412e6,0.018539777462137863,0.677835127,337.44640911673196,1.9981962063799943e6,710.7397623443976,0.604917289,1.0689254850149155e-6,1.9985694422492594e6,0.0574850314296782,0.554265838
288,1.998569499733222e6,334.892662078375,1.9982562821516446e6,648.110243655683,0.713443558,333.20163204311393,1.9982684957662898e6,634.2055989753571,0.702699501,9.986106306314468e-7,1.9985694966254432e6,0.0031087773095350713,0.679616485,336.30672962474637,1.9982183902829234e6,687.4161799233407,0.606892093,1.0624062269926071e-6,1.9985694497273243e6,0.050006960052996874,0.556201154
289,1.998569499733222e6,334.1306752169039,1.9982991005650451e6,604.529843393655,0.715170984,332.284224626841,1.9982703345941894e6,631.4493636593106,0.704449239,9.976793080568314e-7,1.9985694825792734e6,0.01715494616655633,0.683896783,335.12518973392434,1.9982405641395808e6,664.0607833750546,0.608835359,1.0563526302576065e-6,1.9985694553377912e6,0.044396487064659595,0.557412449
290,1.998569499733222e6,333.25097197131254,1.9982867373202473e6,616.0133849458362,0.716794214,331.3098788240459,1.9982514265882531e6,649.3830237929651,0.706283891,9.976793080568314e-7,1.9985694915375055e6,0.008196714014047757,0.685629671,334.10637631523423,1.9981323763328367e6,771.229776700493,0.610870713,1.0512303560972214e-6,1.998569458489196e6,0.04124507727101445,0.559228953
291,1.998569499733222e6,332.37369802291505,1.9982535444169238e6,648.3290143210033,0.718651385,330.127350356197,1.9982137603904742e6,685.8666931039479,0.708201054,9.98144969344139e-7,1.9985694916376853e6,0.008096534787910059,0.687260806,332.58278587437235,1.9982067488488592e6,695.3336702371016,0.612893376,1.046573743224144e-6,1.9985694679119075e6,0.031822361052036285,0.561057529
292,1.998569499733222e6,331.1155338694807,1.9982165707188658e6,684.0445482256764,0.720572217,329.0621600227896,1.9981600606733593e6,738.5012198853947,0.713158852,9.98144969344139e-7,1.998569482350943e6,0.017383277183398604,0.688906236,331.52256885753013,1.9981584264660715e6,742.5958360079676,0.615619823,1.0456424206495285e-6,1.9985694583097976e6,0.04142447002232075,0.56281106
293,1.998569499733222e6,329.8213644346688,1.9981885080416484e6,710.8130560081627,0.72478705,327.9949312491808,1.9981783575266828e6,719.1371377884352,0.715457047,9.976793080568314e-7,1.9985694877902912e6,0.01194392831530422,0.690561766,330.44126059138216,1.9982917658309652e6,608.1751628480852,0.617971613,1.0395888239145279e-6,1.9985694519338082e6,0.04780045337975025,0.56501156
294,1.998569499733222e6,328.611317435978,1.998166983125294e6,731.1279253638932,0.726494915,326.9801045584027,1.9982215000085332e6,674.979829247226,0.717252999,9.986106306314468e-7,1.9985694950292083e6,0.0047050123976077884,0.695136553,329.6001149888616,1.9982790328481225e6,620.0670000882819,0.620006019,1.0349322110414505e-6,1.9985694579686997e6,0.04176555713638663,0.567296181
295,1.998569499733222e6,327.4391227986198,1.9981535999406427e6,743.3389153779426,0.728167811,325.95435539470054,1.9982956893383397e6,599.7647502768668,0.719107192,9.986106306314468e-7,1.9985694828775628e6,0.016856657690368593,0.69690676,328.82109517767094,1.9983299702657992e6,568.3505626004189,0.621955141,1.0330695658922195e-6,1.9985694675534032e6,0.03218085179105401,0.569008625
296,1.998569499733222e6,326.5359336647671,1.9982196560379441e6,676.37962894261,0.729894701,325.1079177844804,1.9982805609756955e6,614.0466753109067,0.720856364,9.986106306314468e-7,1.998569495746777e6,0.003987443633377552,0.698782431,328.0955435198266,1.9982961264858064e6,601.4687909353524,0.623937327,1.0260846465826035e-6,1.9985694460875192e6,0.053646728862077,0.571123965
297,1.998569499733222e6,325.600913599832,1.9982765761954812e6,618.5244513404905,0.734113079,324.1283333369065,1.9982450784741726e6,648.5495923861454,0.725480714,9.967479854822159e-7,1.9985694855167966e6,0.014217422169167548,0.700331766,327.19063878268935,1.9982451162441005e6,651.5741279041395,0.625902398,1.0256189852952957e-6,1.9985694683987144e6,0.03133553313091397,0.572806387
298,1.998569499733222e6,324.651898965938,1.998312189516055e6,581.962116132956,0.736012948,323.0226613681298,1.998227522449936e6,664.9999446540605,0.727428848,9.976793080568314e-7,1.998569497417616e6,0.0023166036990005523,0.702177136,326.04825624474324,1.998214815887277e6,680.7321021896787,0.627986097,1.0228250175714493e-6,1.9985694680538955e6,0.03168034926056862,0.575011847
299,1.998569499733222e6,323.4371841286775,1.998219382825206e6,673.5540921445063,0.738098309,321.74345148098655,1.998170662937045e6,720.5802476577519,0.729348372,9.990762919187546e-7,1.9985694864296503e6,0.01330457060248591,0.706588364,325.0674478134606,1.998197910394635e6,696.6567864003591,0.630099756,1.0209623724222183e-6,1.9985694737406266e6,0.025993616320192814,0.576892324
300,1.998569499733222e6,322.63845954719,1.9982682996943672e6,623.838498401863,0.740193616,320.52783159841783,1.9981706300423539e6,719.3975224664609,0.731112756,9.972136467695236e-7,1.998569493401809e6,0.006332410324830562,0.708360076,323.8733708106447,1.9980437178053278e6,849.6552987047471,0.632149792,1.0172370821237564e-6,1.9985694628300588e6,0.03690418042242527,0.57903678
301,1.998569499733222e6,321.6174219546374,1.998243895820781e6,647.2213343957264,0.742290262,319.4699030558113,1.9982474986968627e6,641.4709394150996,0.735874529,9.967479854822159e-7,1.9985694892763912e6,0.010457827389473096,0.710838537,322.0258392605465,1.9982090924961446e6,682.4330763379112,0.634510635,1.0172370821237564e-6,1.9985694686860759e6,0.031048163305968046,0.581802054
302,1.998569499733222e6,320.59522625315003,1.9982621205033665e6,627.9744561085245,0.746637509,318.3990897180047,1.998167838071772e6,720.0607511681737,0.738226213,9.972136467695236e-7,1.9985694967643728e6,0.002969846420455724,0.713097145,321.1223770987708,1.9982894960894864e6,601.1260208343156,0.636485552,1.0116491466760635e-6,1.9985694710460473e6,0.028688186313956976,0.58352917
303,1.998569499733222e6,319.65530937653966,1.998212937972122e6,676.2170704763557,0.748673782,317.29180947621353,1.9982178884862617e6,668.9030564364512,0.74022157,9.976793080568314e-7,1.9985694938298252e6,0.005904394492972642,0.717922581,320.30164994322695,1.998372979206433e6,516.8221767321229,0.638368917,1.0111834853887558e-6,1.9985694772053594e6,0.0225288737565279,0.585324022
304,1.998569499733222e6,318.8083291219082,1.9982486237156142e6,639.6843467297149,0.75040701,316.5066003759857,1.998292501218687e6,593.5051149108622,0.742096674,9.98144969344139e-7,1.9985694864941642e6,0.013240055966889486,0.719731178,319.71141890692525,1.9984042069832073e6,485.0041689216159,0.640541828,1.0093208402395248e-6,1.9985694818222434e6,0.017911987844854593,0.587027549
305,1.998569499733222e6,317.87586939218454,1.9982704034372077e6,616.9721654064779,0.752394895,315.73981885868125,1.998314958836852e6,570.280715228495,0.744171646,9.972136467695236e-7,1.998569496792595e6,0.0029416242032311857,0.721401735,319.1445676430594,1.9983682714360817e6,520.3728647832759,0.642712389,1.0083895176649094e-6,1.9985694718505712e6,0.02788365911692381,0.589244597
